3.0087,127.0747,35,4.7,mb,us7000j6cb,us
37.1093333,-121.5168333,5.65,3.62,ml,nc73836266,nc
24.8127,93.0266,10,5.1,mb,us7000j6c8,us
-6.9082,126.6054,452.334,4.4,mb,us7000j6c7,us
18.857,-65.001,14.35,3,md,pr71394128,pr
35.0331,14.1929,10,5.1,mww,us7000j6bz,us
-23.3485,-179.5499,565.089,4.6,mb,us7000j6by,us
63.1496,-150.8705,132.5,3,ml,ak023127d17g,ak
57.7218,-153.1781,52.7,3,ml,ak0231266o9d,ak
-23.0448,171.6843,10,4.9,mb,us7000j6bp,us
18.007,-67.1566,7,3.52,md,pr2023023004,pr
19.2256,-65.8093,122,3.91,md,pr2023023003,pr
19.5396,-65.7353,107,3.93,md,pr2023023001,pr
19.4815,-65.78,82,3.95,md,pr2023023002,pr
24.1828,125.3303,28.301,4.2,mwr,us7000j6b4,us
17.8768,-66.8725,11,3.6,md,pr2023023000,pr
-57.6946,-23.6704,10,5.1,mb,us7000j6aw,us
23.5127,142.916,40.884,5.2,mb,us7000j6at,us
57.4307,-154.9686,51.1,2.9,ml,ak023122tcv7,ak
2.8162,127.2403,49.437,4.6,mb,us7000j6aq,us
40.4136667,-124.6001667,16.97,2.46,md,nc73836101,nc
17.9555,-66.98566667,7.56,2.95,md,pr71394028,pr
17.9585,-66.98933333,8.18,2.57,md,pr71394018,pr
6.6759,126.7806,121.003,4.7,mb,us7000j6ab,us
17.9575,-66.87783333,18.13,2.53,md,pr71394003,pr
-38.0325,176.3596,208.954,4.3,mb,us7000j6a6,us
14.0872,-91.3552,69.093,4.6,mb,us7000j6a4,us
38.5957,99.0242,11.667,4.1,mb,us7000j6a5,us
40.522,-124.4258333,17.94,2.87,md,nc73836031,nc
36.5956,70.8713,213.86,4.4,mb,us7000j6a0,us
13.019,-90.9649,10,4.4,mb,us7000j69y,us
-7.1661,155.9732,117.158,5,mb,us7000j69w,us
68.0847,-153.2298,11.111,2.6,ml,us7000j69u,us
38.7456,-97.028,5,2.8,mb_lg,us7000j69t,us
17.965,-66.8715,16.51,2.85,md,pr71393978,pr
18.095,-67.02,20.76,2.67,md,pr71393963,pr
-19.1467,-177.285,390.161,4.6,mb,us7000j69j,us
18.09816667,-67.0365,21.75,2.73,md,pr71393948,pr
2.8805,127.1184,35,4.5,mb,us7000j69f,us
2.742,127.0444,35,4.7,mb,us7000j69g,us
-7.3974,128.475,162.532,4.6,mb,us7000j692,us
40.3401667,-124.8648333,8.49,2.65,md,nc73835936,nc
18.95383333,-65.06866667,101.1,3.39,md,pr71393933,pr
31.61302295,-103.9802503,8.329602051,3,ml,tx2023bnpw,tx
18.1068,-67.0268,18,3.93,md,pr2023022001,pr
18.82633333,-65.53733333,143.72,3.43,md,pr71393873,pr
19.6721,-65.7734,15.051,2.8,ml,us7000j68e,us
32.23114014,-103.0882003,14.69730632,2.7,ml,tx2023bnec,tx
63.5757,-149.8644,122.3,2.6,ml,ak02310js80y,ak
-2.6107,140.6554,29.072,4.7,mb,us7000j67f,us
36.365,-89.49,7.39,2.66,md,nm60507521,nm
17.9505,-66.95866667,9.56,2.59,md,pr71393833,pr
-3.6832,144.1303,10,4.5,mb,us7000j673,us
19.05716705,-155.4221649,35.77000046,3.12,ml,hv73309987,hv
18.015,-66.892,10.31,2.53,md,pr71393828,pr
2.7282,127.0041,61.864,4.6,mb,us7000j66q,us
-6.5137,129.4549,214.845,4.9,mb,us7000j66k,us
-15.2559,-75.6919,23.472,4.5,mb,us7000j66j,us
-2.8853,127.7646,41.986,4.6,mb,us7000j66h,us
31.61560975,-103.9970738,8.908032227,2.8,ml,tx2023bmtf,tx
17.9775,-66.83816667,16.48,2.61,md,pr71393823,pr
38.8604,22.9215,10.051,4.6,mb,us7000j667,us
53.3381,-169.311,130.449,4.8,mb,us7000j65z,us
-21.0091,-173.7549,10,5,mb,us7000j65p,us
2.8146,127.0272,47.016,4.4,mb,us7000j65t,us
19.0683,-64.736,15,4.09,md,pr2023022000,pr
36.10466667,-97.837,6.78,2.5,ml,ok2023bmls,ok
40.3412,-127.7028,10,2.9,ml,us7000j65i,us
58.7598,-137.4467,10,3,ml,us7000j65e,us
1.9718,98.9862,137.876,4.2,mb,us7000j65h,us
39.7531667,-124.0403333,3.13,2.52,md,nc73835521,nc
17.86783333,-67.00933333,11.81,2.55,md,pr71393758,pr
6.9056,126.6926,143.798,4.5,mb,us7000j64y,us
57.3688,-33.423,10,5.3,mww,us7000j64n,us
-48.9243,-8.375,10,4.9,mb,us7000j64j,us
-15.1354,-72.0068,122.588,4.3,mb,us7000j64i,us
60.2602,-150.9304,61.2,2.5,ml,ak023z305vq,ak
31.60928415,-103.9636918,8.548120117,3.1,ml,tx2023bmcf,tx
2.7891,127.0311,41.244,5.1,mww,us7000j646,us
57.4012,-33.376,10,5.7,mww,us7000j644,us
4.5702,95.0354,56.006,4.5,mb,us7000j63x,us
57.4518,-33.4184,10,4.8,mb,us7000j640,us
57.4657,-33.3833,10,5.2,mww,us7000j63w,us
15.6225,-96.1666,21.558,4.3,mb,us7000j656,us
62.8845,-151.052,107.3,2.5,ml,ak023z19rx5,ak
-12.1992,109.1515,10,4,mb,us7000j63p,us
5.0407,-82.6392,10,4.5,mb,us7000j63m,us
19.5368,-65.7323,38,3.74,md,pr2023021005,pr
17.55666667,-67.72233333,20.43,3.21,md,pr71393678,pr
-27.3604,-176.5961,10,4.8,mb,us6000jjqp,us
-2.1527,102.1545,202.953,4.4,mb,us7000j636,us
51.1198,-179.2178,35,4,mb,us7000j63n,us
53.4144,-163.6821,47.087,3.8,ml,us7000j634,us
3.0787,126.8169,57.422,4.4,mb,us7000j632,us
18.98766708,-155.4071655,37.25999832,2.58,ml,hv73309337,hv
5.984,125.7852,80.12,4.5,mb,us7000j631,us
58.2581,-155.1717,0,2.5,ml,ak023yyv0ux,ak
-21.599,-68.4633,144.798,4.1,ml,us7000j62w,us
32.40875244,-102.110685,9.170532227,2.5,ml,tx2023blqw,tx
-17.6822,-178.3412,567.286,4.4,mb,us6000jjql,us
60.2456,-152.1258,90.4,3.2,ml,ak023yy9rs2,ak
34.6894,36.4205,10,4.3,mb,us7000j62n,us
-4.4634,132.8145,10,4.6,mb,us7000j62m,us
18.3,145.9099,152.773,4.8,mb,us7000j62k,us
60.847,-152.3511,105.7,2.6,ml,ak023yxplwu,ak
60.4838,-141.4008,15.1,2.8,ml,ak023yxplfr,ak
31.72345748,-104.5313414,5.977319336,2.5,ml,tx2023blmu,tx
9.4596,126.1881,83.269,4.4,mb,us7000j62b,us
62.6127,-152.1539,0.1,2.6,ml,ak023yx2hw9,ak
37.2122,141.5403,50.582,4.3,mb,us7000j623,us
60.0205,-152.5031,91.9,3,ml,ak023ywubrv,ak
17.94633333,-67.01816667,7.94,2.63,md,pr71393653,pr
19.27283333,-64.83783333,24.74,3.31,md,pr71393643,pr
63.2956,-149.7613,107.5,2.7,ml,ak023yw8n23,ak
2.7991,127.097,48.918,4.5,mb,us7000j61s,us
60.2488,-152.8033,107.2,2.5,ml,ak023yv8nxl,ak
18.00016667,-66.80883333,14.87,2.59,md,pr71393633,pr
19.30783333,-64.74816667,42.81,3.35,md,pr71393613,pr
3.9573,-32.2273,10,4.9,mb,us7000j61d,us
59.7054,-153.1452,113.5,2.5,ml,ak023yuqijg,ak
58.1381,-152.7319,47.5,2.7,ml,ak023yuopmr,ak
19.02516667,-65.05116667,22.1,3.17,md,pr71393588,pr
19.06216667,-64.8555,38.73,3.18,md,pr71393578,pr
-21.1028,-68.5557,150.93,4.1,mb,us7000j612,us
2.8567,127.0676,35,4.7,mb,us7000j610,us
31.66382044,-104.3832334,7.10847168,2.5,ml,tx2023blaf,tx
19.25333333,-64.85016667,34.83,3.19,md,pr71393548,pr
-57.3216,-25.6375,35,5,mb,us7000j60t,us
19.2806,-64.84,49,3.77,md,pr2023021002,pr
19.3221,-64.8171,30,3.79,md,pr2023021003,pr
19.28583333,-64.848,26.48,3.39,md,pr71393503,pr
53.4636,-163.6677,26.3,3.5,ml,ak023ytcsbg,ak
19.2971,-64.8208,49,3.87,md,pr2023021004,pr
19.27266667,-64.8555,44.24,3.24,md,pr71393483,pr
19.3256,-64.8465,33,3.88,md,pr2023021001,pr
19.3615,-64.852,20.84,3.42,md,pr71393458,pr
19.25300026,-155.3853302,31.13999939,2.55,ml,hv73308912,hv
19.29833333,-64.8355,44.29,3.37,md,pr71393453,pr
53.3002,-163.5332,23.807,4.6,mb,us7000j606,us
19.3403,-64.8281,34,3.69,md,pr2023021000,pr
-18.2573,-70.8206,40.232,4.3,mwr,us7000j605,us
2.7788,127.0784,47.107,5.1,mb,us7000j603,us
19.54533333,-65.70416667,86.69,3.19,md,pr71393433,pr
19.32833333,-64.83666667,35.07,3.2,md,pr71393423,pr
19.31283333,-64.885,24.61,3.32,md,pr71393418,pr
38.8075,-122.786,0.99,2.55,md,nc73834921,nc
38.8208333,-122.788,0.9,3.06,ml,nc73834926,nc
3.2299,96.1937,47.098,4.5,mb,us7000j5zt,us
-21.4284,-66.718,245.948,4,mb,us7000j5zk,us
2.4765,126.7826,43.449,4.6,mb,us7000j5zi,us
37.379,-122.2308333,7.71,2.66,md,nc71129769,nc
37.3781667,-122.2253333,7.25,2.53,md,nc73834856,nc
19.5,-65.744,116,4.01,md,pr2023020000,pr
-19.9412,-68.9363,121.466,4.5,mb,us7000j5xr,us
-26.7209,-63.0394,610.671,6.8,mww,us7000j5x2,us
18.087,-66.90566667,18.41,2.47,md,pr71393348,pr
-3.9681,34.3621,10,4.6,mb,us7000j5wu,us
18.8245,-67.2945,29.7,2.88,md,pr71393333,pr
37.7696,141.5306,69.558,4.5,mb,us7000j5vu,us
-5.2778,101.8249,25.488,4.5,mb,us7000j5vt,us
2.8019,127.0115,22.687,5,mb,us7000j5vr,us
44.943,148.0752,10.628,4.1,mb,us6000jjpe,us
52.2302,-170.4085,25.6,3.6,ml,ak023xat8ng,ak
-28.144,-176.2771,10,5.4,mww,us7000j5sy,us
